Trace_Name,Benchmark,Model,Size,Freq,IPC,Instructions,Cycles,L1D_Access,L1D_Hit,L1D_Miss,L2C_Access,L2C_Hit,L2C_Miss,LLC_Access,LLC_Hit,LLC_Miss,LLC_Pref_Requested,LLC_Pref_Issued,LLC_Pref_Useful,LLC_Pref_Useless,LLC_Pref_Late,LLC_Pref_Hit,LLC_Pref_OTHERS,LLC_Pref_FILL,LLC_Pref_DROPPED,LLC_Pref_ACCESS,LLC_Pref_MISS,Avg_Congested_Cycle
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_4800.txt,cc-5.trace.gz,no,512,4800,0.193879,20700644,106771069,4814393,3354457,1459936,1579245,578974,1000271,1118918,115571,1003347,0,0,0,0,0,0,0,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,450.soplex-s0.trace.gz,pythia,1024,4800,0.319009,29478987,92408141,7038431,5312095,1726336,2555210,1252696,1302514,2526551,1161199,1365352,732326,732326,306947,179360,53097,145255,47667,487666,0,632921,487666,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,623.xalancbmk-s1.trace.xz,pathfinder,1024,300,0.428951,52596276,122616100,7372786,6372256,1000530,1000972,671,1000301,1290111,206798,1083313,974379,974379,190864,81799,325204,15449,361063,273934,0,289383,273934,92
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_4800.txt,450.soplex-s0.trace.gz,pathfinder,2048,4800,0.359885,29478984,81912229,7081415,5355002,1726413,2555352,1252818,1302534,2584244,1468010,1116234,919143,919143,221411,140154,89767,322986,144825,367606,0,690592,367606,4
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_9600.txt,473.astar-s1.trace.gz,pythia,256,9600,0.345399,98033976,283828301,23885985,21021813,2864172,3801229,2735965,1065264,1752516,265587,1486929,308805,308805,15226,270363,279,19853,3084,287368,0,307221,287368,1
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_9600.txt,cc-5.trace.gz,no,1024,9600,0.2078,20700644,99618076,4760870,3300928,1459942,1579251,578974,1000277,1118924,365448,753476,0,0,0,0,0,0,0,0,0,0,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_9600.txt,471.omnetpp-s1.trace.gz,pathfinder,1024,9600,0.380037,54612142,143702097,19003883,17660397,1343486,1915262,752295,1162967,2481059,1439475,1041584,939040,939040,117651,322352,14662,349631,134744,476340,0,825971,476340,1
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_2400.txt,cc-5.trace.gz,pythia,4096,2400,0.421272,20700647,49138466,4706256,3246303,1459953,1579262,578983,1000279,1690742,1454678,236064,574176,574176,122284,29750,2055,411911,8176,159905,0,571816,159905,9
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_9600.txt,450.soplex-s0.trace.gz,pythia,2048,9600,0.357956,29478984,82353596,7084897,5358469,1726428,2555382,1252887,1302495,2481038,1374081,1106957,751853,751853,222335,132053,71717,227243,98505,360192,0,587435,360192,1
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_2400.txt,cc-5.trace.gz,no,4096,2400,0.329627,20700647,62800290,4669266,3209327,1459939,1579248,578968,1000280,1118927,942410,176517,0,0,0,0,0,0,0,0,0,0,0,8
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_300.txt,482.sphinx3-s0.trace.gz,no,1024,300,0.462614,84756213,183211494,10701242,9430991,1270251,1390832,293179,1097653,1206363,131971,1074392,0,0,0,0,0,0,0,0,0,0,0,84
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_300.txt,471.omnetpp-s1.trace.gz,pathfinder,512,300,0.212228,54612142,257327856,18667704,17324231,1343473,1915151,752199,1162952,2395638,299280,2096358,941028,941028,123939,493491,54973,121479,147146,619195,0,740674,619195,95
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,473.astar-s1.trace.gz,pathfinder,4096,1200,0.459632,98033976,213287985,23889679,21025508,2864171,3801228,2735794,1065434,2156265,1894487,261778,752284,752284,72835,35967,291,598821,44370,111987,0,710808,111987,13
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_512_4800.txt,623.xalancbmk-s1.trace.xz,no,512,4800,0.559657,52596276,93979409,7275964,6275433,1000531,1000973,671,1000302,1000729,221,1000508,0,0,0,0,0,0,0,0,0,0,0,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_9600.txt,450.soplex-s0.trace.gz,no,1024,9600,0.274582,29478984,107359507,7058436,5331985,1726451,2555428,1252909,1302519,1893641,749572,1144069,0,0,0,0,0,0,0,0,0,0,0,1
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_256_150.txt,623.xalancbmk-s1.trace.xz,pythia,256,150,0.223373,52596273,235464399,7397164,6396635,1000529,1000971,671,1000300,1307841,224763,1083078,748349,748349,223070,82042,277390,1693,164154,305421,0,307114,305421,183
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_600.txt,450.soplex-s0.trace.gz,pathfinder,512,600,0.198877,29478984,148227113,6997062,5270817,1726245,2555067,1252646,1302421,2533754,504788,2028966,916315,916315,231545,256685,140897,151581,135607,488672,0,640253,488672,46
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_150.txt,473.astar-s1.trace.gz,pathfinder,512,150,0.283769,98033976,345471044,23890795,21026627,2864168,3801225,2735945,1065280,1974209,745655,1228554,752005,752005,44264,221969,5944,262668,217160,266237,0,528905,266237,154
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_9600.txt,cc-5.trace.gz,pythia,2048,9600,0.273117,20700645,75793961,4767073,3307100,1459973,1579282,579008,1000274,1695184,946596,748588,578796,578796,154820,189114,653,225045,9164,351218,0,576263,351218,1
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_150.txt,473.astar-s1.trace.gz,pathfinder,2048,150,0.43419,98033976,225786149,23889512,21025343,2864169,3801226,2735791,1065435,2151529,1858302,293227,752288,752087,69673,59471,1530,576065,45348,130005,201,706070,130005,139
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,623.xalancbmk-s1.trace.xz,pathfinder,4096,1200,1.06654,52596276,49314684,7273285,6272754,1000531,1000973,671,1000302,1957732,1954203,3529,974379,974379,77,0,14,953822,20466,3181,0,957003,3181,23
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_9600.txt,471.omnetpp-s1.trace.gz,pathfinder,512,9600,0.311981,54612142,175049850,18760563,17417083,1343480,1915229,752297,1162932,2440250,344059,2096191,940781,940781,157539,493244,18099,132720,139179,652544,0,785264,652544,1
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_1024_150.txt,623.xalancbmk-s1.trace.xz,no,1024,150,0.211625,52596276,248535332,7376152,6375622,1000530,1000972,671,1000301,1000728,485,1000243,0,0,0,0,0,0,0,0,0,0,0,162
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_300.txt,cc-5.trace.gz,no,256,300,0.128748,20700644,160783984,4838671,3378749,1459922,1579231,578961,1000270,1118917,14074,1104843,0,0,0,0,0,0,0,0,0,0,0,93
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_1200.txt,473.astar-s1.trace.gz,pathfinder,512,1200,0.364466,98033976,268980055,23888691,21024525,2864166,3801223,2735922,1065301,1966820,737911,1228909,752086,752086,48469,222299,1644,250722,228952,270773,0,521495,270773,12
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_1024_150.txt,605.mcf-s1.trace.xz,no,1024,150,0.0873546,38467912,440365291,7196983,5519205,1677778,2530765,1529570,1001195,1854064,868884,985180,0,0,0,0,0,0,0,0,0,0,0,168
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_150.txt,471.omnetpp-s1.trace.gz,pythia,1024,150,0.133362,54612142,409502729,18591290,17247819,1343471,1915248,752292,1162956,2071742,675049,1396693,520822,520822,104713,267148,49844,42414,56703,374276,0,416690,374276,184
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,605.mcf-s1.trace.xz,pythia,1024,4800,0.154471,38467912,249029402,7111168,5433107,1678061,2531047,1529744,1001303,2362802,655356,1707446,510010,510010,25477,434253,75,44784,5421,463847,0,508631,463847,4
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_1200.txt,cc-5.trace.gz,pathfinder,512,1200,0.194805,20700645,106263255,4865021,3405071,1459950,1579259,578993,1000266,1994981,248284,1746697,889553,889553,125874,655553,1783,91541,14802,784527,0,876068,784527,18
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_512_2400.txt,623.xalancbmk-s1.trace.xz,pythia,512,2400,0.695217,52596273,75654513,7354900,6354371,1000529,1000971,671,1000300,1481923,396649,1085274,754620,754620,393736,84012,103671,2786,170415,478410,0,481196,478410,10
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_2400.txt,471.omnetpp-s1.trace.gz,pythia,256,2400,0.307031,54612142,177871922,18731365,17387888,1343477,1915384,752452,1162932,2249486,222728,2026758,700976,700976,165690,390000,20532,38013,86741,556344,0,594357,556344,10
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_600.txt,473.astar-s1.trace.gz,no,512,600,0.354733,98033976,276360190,23887702,21023535,2864167,3801224,2735916,1065308,1445334,457878,987456,0,0,0,0,0,0,0,0,0,0,0,25
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_2400.txt,482.sphinx3-s0.trace.gz,pythia,4096,2400,1.40663,84756213,60254721,10985357,9715127,1270230,1390817,293181,1097636,2108210,2060948,47262,907297,907297,14530,5985,3833,872828,10121,29044,0,901872,29044,8
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_1200.txt,482.sphinx3-s0.trace.gz,pythia,4096,1200,1.40348,84756213,60389959,10987024,9716793,1270231,1390818,293184,1097634,2148147,2103604,44543,950994,950994,11907,4813,6802,917792,9680,24019,0,941811,24019,15
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_2048_300.txt,605.mcf-s1.trace.xz,no,2048,300,0.133707,38467912,287704014,7198037,5520259,1677778,2530765,1529569,1001196,1854065,877067,976998,0,0,0,0,0,0,0,0,0,0,0,96
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_2400.txt,623.xalancbmk-s1.trace.xz,pythia,1024,2400,0.695272,52596273,75648458,7354958,6354429,1000529,1000971,671,1000300,1482051,397445,1084606,754568,754568,393963,83073,103521,2997,171014,478327,0,481324,478327,10
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_9600.txt,623.xalancbmk-s1.trace.xz,pathfinder,1024,9600,0.752152,52596276,69927729,7321711,6321181,1000530,1000973,671,1000302,1594231,510916,1083315,974380,974380,420846,81800,93550,89585,288599,503917,0,593502,503917,1
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_300.txt,482.sphinx3-s0.trace.gz,pathfinder,4096,300,1.38002,84756213,61416558,10985347,9715106,1270241,1390828,293176,1097652,2135750,2084282,51468,941485,941485,9617,7932,8135,901356,14445,28032,0,929388,28032,81
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,623.xalancbmk-s1.trace.xz,pathfinder,2048,2400,0.73263,52596276,71791016,7324209,6323679,1000530,1000972,671,1000301,1595333,525624,1069709,974380,974380,414551,80268,95360,97260,286941,497344,0,594604,497344,10
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_4800.txt,482.sphinx3-s0.trace.gz,no,512,4800,0.664152,84756213,127615719,10734936,9464715,1270221,1390807,293172,1097635,1206338,34773,1171565,0,0,0,0,0,0,0,0,0,0,0,4
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_9600.txt,473.astar-s1.trace.gz,pythia,1024,9600,0.423121,98033976,231692690,23889054,21024882,2864172,3801230,2735800,1065430,1753924,1142128,611796,308957,308957,27961,209326,115,65522,6033,242947,0,308469,242947,1
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_300.txt,473.astar-s1.trace.gz,pathfinder,2048,300,0.451707,98033976,217029850,23889587,21025417,2864170,3801228,2735794,1065434,2152531,1859176,293355,752286,752255,70251,59591,954,576372,45087,130702,31,707074,130702,80
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_300.txt,471.omnetpp-s1.trace.gz,pathfinder,2048,300,0.302746,54612142,180389401,18966436,17622955,1343481,1915199,752233,1162966,2453591,1411890,1041701,939256,939256,97095,322442,37009,342679,140031,455880,0,798559,455880,93
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_4096_2400.txt,605.mcf-s1.trace.xz,no,4096,2400,0.15237,38467912,252463918,7121610,5443744,1677866,2530853,1529551,1001302,1854170,877178,976992,0,0,0,0,0,0,0,0,0,0,0,10
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_150.txt,482.sphinx3-s0.trace.gz,no,4096,150,1.36666,84756213,62017095,10991912,9721677,1270235,1390823,293172,1097651,1206360,1188082,18278,0,0,0,0,0,0,0,0,0,0,0,153
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_600.txt,cc-5.trace.gz,no,256,600,0.17008,20700644,121711560,4831124,3371189,1459935,1579244,578977,1000267,1118914,14074,1104840,0,0,0,0,0,0,0,0,0,0,0,41
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_600.txt,bfs-10.trace.gz,no,4096,600,0.248152,61219343,246700508,13886394,11051705,2834689,2984584,1977804,1006780,1152000,172571,979429,0,0,0,0,0,0,0,0,0,0,0,35
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_300.txt,bfs-10.trace.gz,pythia,1024,300,0.320449,61219343,191042530,13903173,11068431,2834742,2984637,1977856,1006781,2000473,763671,1236802,978166,978166,591043,236372,109391,17949,23411,830524,0,848473,830524,79
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_1200.txt,482.sphinx3-s0.trace.gz,pythia,256,1200,0.874488,84756213,96920942,10748159,9477894,1270265,1390850,293213,1097637,1867760,573195,1294565,944498,944498,540751,92749,212623,26867,71508,634552,0,661419,634552,15
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_150.txt,623.xalancbmk-s1.trace.xz,pythia,2048,150,0.227167,52596273,231530862,7399965,6399436,1000529,1000971,671,1000300,1309094,235466,1073628,753078,753078,217141,81764,278509,6900,168764,301467,0,308367,301467,187
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_9600.txt,bfs-10.trace.gz,pythia,1024,9600,0.371964,61219343,164583965,13917559,11082821,2834738,2984633,1977852,1006781,2042198,803290,1238908,973803,973803,629750,238443,63860,18896,22854,871302,0,890198,871302,2
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_300.txt,623.xalancbmk-s1.trace.xz,pythia,1024,300,0.417375,52596273,126016850,7403772,6403243,1000529,1000971,671,1000300,1406902,324912,1081990,747633,747633,322206,80501,177920,2221,164785,403954,0,406175,403954,93
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_4800.txt,450.soplex-s0.trace.gz,no,256,4800,0.252211,29478984,116882366,7053848,5327435,1726413,2555363,1252817,1302546,1893674,47875,1845799,0,0,0,0,0,0,0,0,0,0,0,4
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_1200.txt,cc-5.trace.gz,pythia,2048,1200,0.271902,20700645,76132860,4779062,3319113,1459949,1579258,578982,1000276,1479132,864926,614206,361552,361552,126290,105514,455,125135,4158,235074,0,360209,235074,16
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_600.txt,bfs-10.trace.gz,pythia,1024,600,0.363206,61219343,168552638,13911439,11076695,2834744,2984639,1977858,1006781,2038074,799225,1238849,974070,974070,625702,238384,68236,18879,22869,867195,0,886074,867195,34
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_4800.txt,450.soplex-s0.trace.gz,pathfinder,4096,4800,0.409187,29478984,72042732,7159146,5432716,1726430,2555396,1252909,1302487,2633343,1798087,835256,918852,918852,152724,92707,54628,484871,133922,254899,0,739770,254899,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_600.txt,bfs-10.trace.gz,no,256,600,0.243517,61219343,251397076,13887576,11052891,2834685,2984580,1977800,1006780,1152000,3395,1148605,0,0,0,0,0,0,0,0,0,0,0,35
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,cc-5.trace.gz,pathfinder,1024,300,0.113788,20700645,181922127,4857849,3397901,1459948,1579257,578992,1000265,1993776,540237,1453539,889567,889567,157754,525467,3550,185810,16986,689054,0,874864,689054,95
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_4800.txt,473.astar-s1.trace.gz,pathfinder,256,4800,0.348195,98033976,281549367,23886363,21022196,2864167,3801223,2735957,1065266,1912271,403958,1508313,752110,752110,37304,290032,1615,139638,283521,327336,0,466974,327336,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,471.omnetpp-s1.trace.gz,pathfinder,2048,2400,0.378121,54612142,144430286,19005160,17661674,1343486,1915260,752267,1162993,2481447,1439654,1041793,939381,939381,117665,322533,16137,349793,133253,476537,0,826330,476537,10
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_600.txt,471.omnetpp-s1.trace.gz,pathfinder,256,600,0.360733,54612142,151392246,18987792,17644308,1343484,1915208,752253,1162955,2473226,1431403,1041823,939371,939371,111680,322530,22394,347667,135100,470552,0,818219,470552,41
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_1200.txt,bfs-10.trace.gz,pythia,4096,1200,0.374714,61219343,163376209,13915137,11080400,2834737,2984632,1977851,1006781,2041141,826527,1214614,973805,973805,623027,221499,64918,30683,33678,858458,0,889141,858458,12
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_600.txt,471.omnetpp-s1.trace.gz,no,256,600,0.364225,54612142,149940529,19022402,17678915,1343487,1914936,751981,1162955,1654747,1083663,571084,0,0,0,0,0,0,0,0,0,0,0,42
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_600.txt,623.xalancbmk-s1.trace.xz,pathfinder,512,600,0.611522,52596276,86008826,7372951,6372421,1000530,1000972,671,1000301,1471500,387734,1083766,974380,974380,320596,82519,195451,67013,308801,403759,0,470772,403759,43
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_9600.txt,cc-5.trace.gz,pythia,512,9600,0.214811,20700644,96366609,4806376,3346437,1459939,1579248,578975,1000273,1691522,217668,1473854,577347,577347,118028,398698,716,53556,6349,519046,0,572602,519046,1
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_600.txt,450.soplex-s0.trace.gz,pythia,256,600,0.195261,29478984,150972234,6994854,5268584,1726270,2555125,1252697,1302428,2401844,326940,2074904,701974,701974,222207,224900,107941,60876,86050,447450,0,508326,447450,46
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_150.txt,482.sphinx3-s0.trace.gz,pathfinder,1024,150,0.300993,84756213,281589071,10711099,9440817,1270282,1390867,293213,1097654,1662228,498776,1163452,941056,941056,321641,82068,404399,49697,83251,406166,0,455863,406166,193
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_1200.txt,bfs-10.trace.gz,pythia,1024,1200,0.369389,61219343,165731228,13915840,11081099,2834741,2984636,1977855,1006781,2040056,800733,1239323,971867,971867,626607,238798,64105,19542,22815,868514,0,888056,868514,12
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_1200.txt,cc-5.trace.gz,pythia,256,1200,0.203879,20700644,101533991,4867790,3407854,1459936,1579245,578979,1000266,1400713,115073,1285640,283520,283520,93463,177371,267,10662,1757,271138,0,281800,271138,17
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_2400.txt,473.astar-s1.trace.gz,no,2048,2400,0.437316,98033976,224172139,23889097,21024926,2864171,3801229,2735791,1065438,1445463,1217219,228244,0,0,0,0,0,0,0,0,0,0,0,10
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_600.txt,605.mcf-s1.trace.xz,no,256,600,0.141149,38467912,272533231,7193077,5515301,1677776,2530763,1529569,1001194,1854063,200,1853863,0,0,0,0,0,0,0,0,0,0,0,43
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_150.txt,473.astar-s1.trace.gz,no,2048,150,0.420813,98033976,232963507,23889265,21025095,2864170,3801227,2735789,1065438,1445462,1217218,228244,0,0,0,0,0,0,0,0,0,0,0,104
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_2400.txt,482.sphinx3-s0.trace.gz,pythia,1024,2400,1.0279,84756213,82455610,10771186,9500939,1270247,1390834,293196,1097638,1963571,796287,1167284,915659,915659,633571,85758,135573,35333,25424,721897,0,757230,721897,9
